file_path,class_name,class_idx,z_group,split,file_name
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_55.jpg,actin,0,Z010,test,Z10_55.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_56.jpg,actin,0,Z010,test,Z10_56.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_57.jpg,actin,0,Z010,test,Z10_57.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_58.jpg,actin,0,Z010,test,Z10_58.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_59.jpg,actin,0,Z010,test,Z10_59.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_6.jpg,actin,0,Z010,test,Z10_6.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_60.jpg,actin,0,Z010,test,Z10_60.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_61.jpg,actin,0,Z010,test,Z10_61.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_62.jpg,actin,0,Z010,test,Z10_62.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_63.jpg,actin,0,Z010,test,Z10_63.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_64.jpg,actin,0,Z010,test,Z10_64.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_65.jpg,actin,0,Z010,test,Z10_65.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_66.jpg,actin,0,Z010,test,Z10_66.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_67.jpg,actin,0,Z010,test,Z10_67.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_68.jpg,actin,0,Z010,test,Z10_68.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_69.jpg,actin,0,Z010,test,Z10_69.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_7.jpg,actin,0,Z010,test,Z10_7.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_70.jpg,actin,0,Z010,test,Z10_70.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_71.jpg,actin,0,Z010,test,Z10_71.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_72.jpg,actin,0,Z010,test,Z10_72.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_73.jpg,actin,0,Z010,test,Z10_73.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_74.jpg,actin,0,Z010,test,Z10_74.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_75.jpg,actin,0,Z010,test,Z10_75.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_76.jpg,actin,0,Z010,test,Z10_76.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_77.jpg,actin,0,Z010,test,Z10_77.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_78.jpg,actin,0,Z010,test,Z10_78.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_79.jpg,actin,0,Z010,test,Z10_79.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_8.jpg,actin,0,Z010,test,Z10_8.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_80.jpg,actin,0,Z010,test,Z10_80.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_81.jpg,actin,0,Z010,test,Z10_81.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_82.jpg,actin,0,Z010,test,Z10_82.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_83.jpg,actin,0,Z010,test,Z10_83.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_84.jpg,actin,0,Z010,test,Z10_84.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_85.jpg,actin,0,Z010,test,Z10_85.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_86.jpg,actin,0,Z010,test,Z10_86.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_87.jpg,actin,0,Z010,test,Z10_87.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_88.jpg,actin,0,Z010,test,Z10_88.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_89.jpg,actin,0,Z010,test,Z10_89.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_9.jpg,actin,0,Z010,test,Z10_9.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_90.jpg,actin,0,Z010,test,Z10_90.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_91.jpg,actin,0,Z010,test,Z10_91.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_92.jpg,actin,0,Z010,test,Z10_92.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_93.jpg,actin,0,Z010,test,Z10_93.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_94.jpg,actin,0,Z010,test,Z10_94.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_95.jpg,actin,0,Z010,test,Z10_95.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_96.jpg,actin,0,Z010,test,Z10_96.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_97.jpg,actin,0,Z010,test,Z10_97.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_98.jpg,actin,0,Z010,test,Z10_98.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_99.jpg,actin,0,Z010,test,Z10_99.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_0.jpg,mitochondria,1,Z010,test,Z10_0.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_1.jpg,mitochondria,1,Z010,test,Z10_1.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_10.jpg,mitochondria,1,Z010,test,Z10_10.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_11.jpg,mitochondria,1,Z010,test,Z10_11.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_12.jpg,mitochondria,1,Z010,test,Z10_12.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_13.jpg,mitochondria,1,Z010,test,Z10_13.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_14.jpg,mitochondria,1,Z010,test,Z10_14.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_15.jpg,mitochondria,1,Z010,test,Z10_15.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_16.jpg,mitochondria,1,Z010,test,Z10_16.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_17.jpg,mitochondria,1,Z010,test,Z10_17.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_18.jpg,mitochondria,1,Z010,test,Z10_18.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_19.jpg,mitochondria,1,Z010,test,Z10_19.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_2.jpg,mitochondria,1,Z010,test,Z10_2.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_20.jpg,mitochondria,1,Z010,test,Z10_20.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_21.jpg,mitochondria,1,Z010,test,Z10_21.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_22.jpg,mitochondria,1,Z010,test,Z10_22.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_23.jpg,mitochondria,1,Z010,test,Z10_23.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_24.jpg,mitochondria,1,Z010,test,Z10_24.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_25.jpg,mitochondria,1,Z010,test,Z10_25.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_26.jpg,mitochondria,1,Z010,test,Z10_26.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_27.jpg,mitochondria,1,Z010,test,Z10_27.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_28.jpg,mitochondria,1,Z010,test,Z10_28.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_29.jpg,mitochondria,1,Z010,test,Z10_29.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_3.jpg,mitochondria,1,Z010,test,Z10_3.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_30.jpg,mitochondria,1,Z010,test,Z10_30.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_31.jpg,mitochondria,1,Z010,test,Z10_31.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_32.jpg,mitochondria,1,Z010,test,Z10_32.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_33.jpg,mitochondria,1,Z010,test,Z10_33.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_34.jpg,mitochondria,1,Z010,test,Z10_34.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_35.jpg,mitochondria,1,Z010,test,Z10_35.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_36.jpg,mitochondria,1,Z010,test,Z10_36.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_37.jpg,mitochondria,1,Z010,test,Z10_37.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_38.jpg,mitochondria,1,Z010,test,Z10_38.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_39.jpg,mitochondria,1,Z010,test,Z10_39.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_4.jpg,mitochondria,1,Z010,test,Z10_4.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_40.jpg,mitochondria,1,Z010,test,Z10_40.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_41.jpg,mitochondria,1,Z010,test,Z10_41.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_42.jpg,mitochondria,1,Z010,test,Z10_42.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_43.jpg,mitochondria,1,Z010,test,Z10_43.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_44.jpg,mitochondria,1,Z010,test,Z10_44.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_45.jpg,mitochondria,1,Z010,test,Z10_45.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_46.jpg,mitochondria,1,Z010,test,Z10_46.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_47.jpg,mitochondria,1,Z010,test,Z10_47.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_48.jpg,mitochondria,1,Z010,test,Z10_48.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_49.jpg,mitochondria,1,Z010,test,Z10_49.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_5.jpg,mitochondria,1,Z010,test,Z10_5.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_50.jpg,mitochondria,1,Z010,test,Z10_50.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_51.jpg,mitochondria,1,Z010,test,Z10_51.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_52.jpg,mitochondria,1,Z010,test,Z10_52.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_53.jpg,mitochondria,1,Z010,test,Z10_53.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_54.jpg,mitochondria,1,Z010,test,Z10_54.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_55.jpg,mitochondria,1,Z010,test,Z10_55.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_56.jpg,mitochondria,1,Z010,test,Z10_56.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_57.jpg,mitochondria,1,Z010,test,Z10_57.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_58.jpg,mitochondria,1,Z010,test,Z10_58.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_59.jpg,mitochondria,1,Z010,test,Z10_59.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_6.jpg,mitochondria,1,Z010,test,Z10_6.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_60.jpg,mitochondria,1,Z010,test,Z10_60.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_61.jpg,mitochondria,1,Z010,test,Z10_61.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_62.jpg,mitochondria,1,Z010,test,Z10_62.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_63.jpg,mitochondria,1,Z010,test,Z10_63.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_64.jpg,mitochondria,1,Z010,test,Z10_64.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_65.jpg,mitochondria,1,Z010,test,Z10_65.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_66.jpg,mitochondria,1,Z010,test,Z10_66.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_67.jpg,mitochondria,1,Z010,test,Z10_67.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_68.jpg,mitochondria,1,Z010,test,Z10_68.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_69.jpg,mitochondria,1,Z010,test,Z10_69.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_7.jpg,mitochondria,1,Z010,test,Z10_7.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_70.jpg,mitochondria,1,Z010,test,Z10_70.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_71.jpg,mitochondria,1,Z010,test,Z10_71.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_72.jpg,mitochondria,1,Z010,test,Z10_72.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_73.jpg,mitochondria,1,Z010,test,Z10_73.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_74.jpg,mitochondria,1,Z010,test,Z10_74.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_75.jpg,mitochondria,1,Z010,test,Z10_75.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_76.jpg,mitochondria,1,Z010,test,Z10_76.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_77.jpg,mitochondria,1,Z010,test,Z10_77.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_78.jpg,mitochondria,1,Z010,test,Z10_78.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_79.jpg,mitochondria,1,Z010,test,Z10_79.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_8.jpg,mitochondria,1,Z010,test,Z10_8.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_80.jpg,mitochondria,1,Z010,test,Z10_80.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_81.jpg,mitochondria,1,Z010,test,Z10_81.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_82.jpg,mitochondria,1,Z010,test,Z10_82.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_83.jpg,mitochondria,1,Z010,test,Z10_83.jpg
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/mitochondria/Z010/Z10_84.jpg,mitochondria,1,Z010,test,Z10_84.jpg
